group,cond,RQI,Phi_z,Syn_z
A,ses-1,0.3821468315398636,-0.46191607937395796,0.8440629109138216
A,ses-1,-0.023214571484488356,-0.46191607937395796,0.4387015078894696
A,ses-1,-0.3189133175681613,-0.5972136365291382,0.27830031896097684
A,ses-1,-0.36233910990969714,-0.6185764087115341,0.25623729880183693
A,ses-1,-0.15495497037360345,-0.6185764087115341,0.4636214383379306
A,ses-1,0.0301665359944554,-0.5972136365291382,0.6273801725235936
A,ses-1,0.09591258091776844,-0.6328182568331343,0.7287308377509027
A,ses-1,-0.14691312638038423,-0.5438067060731475,0.3968935796927633
A,ses-1,0.5234444009856699,-0.6185764087115341,1.142020809697204
A,ses-1,1.0237709389641174,-0.1842000410028018,1.2079709799669192
A,ses-1,0.41205524442565516,-0.2732115917627886,0.6852668361884438
A,ses-1,0.4946867968477714,-0.5972136365291382,1.0919004333769096
A,ses-1,0.09026514433409649,-0.5972136365291382,0.6874787808632347
A,ses-1,0.396938802634035,-0.5972136365291382,0.9941524391631732
A,ses-1,-0.6505545941376796,-0.6185764087115341,-0.031978185426145535
A,ses-1,0.7391145493301663,0.26797863685793644,0.4711359124722299
A,ses-1,0.8719299554694948,-0.11095625066314585,0.9828862061326407
A,ses-1,0.5556905670181076,-0.47615792749555813,1.0318484945136657
A,ses-1,-0.1735026090702438,-0.26558203026906974,0.09207942119882592
A,ses-1,-0.006047752883608953,0.21457170640194437,-0.22061945928555332
A,ses-1,-0.1966701993585941,-0.5438067060731475,0.34713650671455343
A,ses-1,1.6794136217382833,1.3076335497345846,0.37178007200369867
A,ses-1,0.897585805199366,0.2679786368579379,0.6296071683414282
A,ses-1,1.5155000588151522,0.23237401655394174,1.2831260422612103
A,ses-1,0.14571129825362716,-0.5972136365291382,0.7429249347827653
A,ses-1,-0.18277240953780688,-0.5972136365291382,0.4144412269913313
A,ses-1,-0.02854384146699518,-0.6185764087115341,0.5900325672445389
A,ses-1,-0.6545796622844119,-0.6719833391675262,0.01740367688311431
A,ses-1,-0.12895868085522727,-0.5972136365291382,0.4682549556739109
A,ses-1,-0.19388861430705956,-0.6185764087115341,0.4246877944044745
A,ses-1,0.1283179912915009,-0.7075879594715194,0.8359059507630203
A,ses-1,0.5604797463905297,-0.5544880921643448,1.1149678385548745
A,ses-1,0.7409713566728616,-0.6185764087115341,1.3595477653843957
A,ses-1,-0.060915703275361444,-0.6185764087115341,0.5576607054361726
A,ses-1,0.5088345132601678,-0.6185764087115341,1.127410921971702
A,ses-1,0.7041650178543564,-0.4476742312523578,1.1518392491067142
A,ses-1,0.539826904630203,-0.5972136365291382,1.1370405411593412
A,ses-1,0.7233707014098089,-0.5438067060731461,1.267177407482955
A,ses-1,0.5467917000129199,0.7023550045666717,-0.15556330455375172
A,ses-1,-0.08552681864417377,0.26797863685793644,-0.3535054555021102
A,ses-1,1.734472028830833,0.2679786368579379,1.4664933919728953
A,ses-1,0.7902096383129337,-0.6185764087115341,1.4087860470244677
A,ses-1,0.5173583215425327,-0.23760697145879384,0.7549652930013265
A,ses-1,0.6126225029965774,-0.6185764087115341,1.2311989117081115
A,ses-1,0.4356420414594041,-0.5972136365291382,1.0328556779885423
A,ses-1,0.6071228829955461,-0.7182693455627182,1.3253922285582642
A,ses-1,0.7682994929086283,-0.6185764087115341,1.3868759016201624
A,ses-1,0.2823053564387007,-0.6185764087115341,0.9008817651502348
A,ses-1,0.41643283957344585,0.2608577127971364,0.15557512677630947
A,ses-1,0.009721971426304488,-0.5438067060731475,0.553528677499452
A,ses-1,0.3613672036187432,-0.5972136365291382,0.9585808401478814
A,ses-1,0.462352134843924,-0.5972136365291382,1.0595657713730622
A,ses-1,0.5469612254990927,-0.5438067060731461,1.0907679315722387
A,ses-1,0.6975733754896062,-0.6185764087115341,1.3161497842011403
A,ses-1,1.3155697994208029,0.1382760914648157,1.177293707955987
A,ses-1,0.4753234684913571,-0.5829717884075379,1.058295256898895
A,ses-1,0.6300493790595525,0.32138556731392853,0.30866381174562396
A,ses-1,-0.06115803900136957,0.1326810797027591,-0.19383911870412868
A,ses-1,-0.6597218124418998,-0.7182693455627182,0.05854753312081834
A,ses-1,-1.1823067782999441,-0.5794113263771393,-0.6028954519228049
A,ses-1,-0.2739777823858161,-0.63637871886353,0.36240093647771393
A,ses-1,0.26947155761979347,-0.6185764087115341,0.8880479663313275
A,ses-1,0.352270120727859,-0.5829717884075379,0.935241909135397
A,ses-1,0.5815608683636887,-0.5829717884075379,1.1645326567712266
A,ses-1,0.5132289872728014,-0.6185764087115341,1.1318053959843355
A,ses-1,0.46410089462531456,-0.5438067060731461,1.0079076006984606
A,ses-1,0.6000964502191296,-0.5972136365291382,1.1973100867482678
A,ses-1,0.6074148800013727,-0.6185764087115341,1.2259912887129067
A,ses-1,0.8354079726618446,-0.37290452861397116,1.2083125012758158
A,ses-1,0.9930805142608519,-0.4476742312523578,1.4407547455132097
A,ses-1,0.4705274028553445,-0.4476742312523578,0.9182016341077023
A,ses-1,0.3258524616644689,-0.4725974654651538,0.7984499271296227
A,ses-1,0.4824403508562123,-0.46191607937395796,0.9443564302301702
A,ses-1,0.6919312575220558,-0.37290452861397116,1.064835786136027
A,ses-1,0.5840231886916236,0.09199008506962088,0.49203310362200275
A,ses-1,0.41069344484887726,0.09199008506962088,0.3187033597792564
A,ses-1,-0.05317888342482452,-0.5438067060731461,0.49062782264832155
A,ses-1,0.22420967630368416,0.303583257161934,-0.07937358085824987
A,ses-1,-0.11517943686835797,0.3035832571619326,-0.41876269403029054
A,ses-1,0.41282773685518337,0.3035832571619326,0.10924447969325078
A,ses-1,-0.31782248248698974,-0.5188834718603472,0.20106098937335745
A,ses-1,-1.0312057909598535,-0.5544880921643419,-0.4767176987955116
A,ses-1,-0.31594784732000625,-0.5544880921643419,0.23854024484433567
A,ses-1,0.8590213092129013,0.1382760914648157,0.7207452177480856
A,ses-1,-0.3854378992176045,-0.5544880921643448,0.16905019294674026
A,ses-1,0.46738053797920476,-0.6185764087115341,1.0859569466907388
A,ses-1,0.5834137670152961,-0.0489024838476216,0.6323162508629178
A,ses-1,0.10924637346498467,-0.6185764087115341,0.7278227821765187
A,ses-1,0.8434407870790022,-0.5794113263771408,1.422852113456143
A,ses-1,0.11756241619700258,-0.7075879594715181,0.8251503756685207
A,ses-1,1.1284103095360418,0.26797863685793644,0.8604316726781054
A,ses-1,0.9597513932001964,0.26797863685793644,0.69177275634226
A,ses-1,-0.6162979904728489,-0.29101390191478593,-0.32528408855806307
A,ses-1,-1.1532080471491346,-0.5544880921643419,-0.5987199549847927
A,ses-1,0.269873327618096,0.32138556731392853,-0.05151223969583251
A,ses-1,0.1481741862279461,0.3035832571619326,-0.15540907093398648
A,ses-1,0.1368363715540904,-0.4476742312523578,0.5845106028064482
A,ses-1,-0.6532766020478711,-0.5544880921643419,-0.09878850988352916
A,ses-1,0.2405574909633017,-0.5829717884075379,0.8235292793708396
A,ses-1,0.9422835248473372,0.3035832571619326,0.6387002676854047
A,ses-1,0.6073569165874266,0.3035832571619326,0.3037736594254941
A,ses-1,-0.7470831732114519,-0.4476742312523578,-0.2994089419590941
A,ses-1,-0.6289830159565551,-0.5829717884075379,-0.046011227549017195
A,ses-1,0.562298435904118,0.15607840161681022,0.4062200342873078
A,ses-1,-0.02848584213628369,-0.5544880921643434,0.5260022500280597
A,ses-1,0.5021413397628248,-0.6185764087115341,1.120717748474359
A,ses-1,0.21767447336193602,-0.6185764087115341,0.8362508820734701
A,ses-1,-1.3634671664442495,-0.6185764087115327,-0.7448907577327166
A,ses-1,-0.1057300770442281,0.3213855673139299,-0.427115644358158
A,ses-1,-0.1887012076175576,-0.6185764087115341,0.4298752010939765
A,ses-1,-0.7982229086983798,-0.5722904023163408,-0.22593250638203902
A,ses-1,0.15202850964236747,0.26797863685793644,-0.11595012721556898
A,ses-1,0.38842584190186336,0.2679786368579379,0.12044720504392546
A,ses-1,1.067190307270048,0.23237401655394174,0.8348162907161062
A,ses-1,0.5854955936847573,-0.63637871886353,1.2218743125482874
A,ses-1,1.011829674256934,-0.2910139019147845,1.3028435761717183
A,ses-1,0.9364713772836541,-0.42631145906996326,1.3627828363536174
A,ses-1,0.586765259059134,-0.5972136365291382,1.1839788955882722
A,ses-1,0.3616952039979381,-0.6185764087115341,0.9802716127094722
A,ses-1,-0.4029943718739708,-0.6185764087115341,0.21558203683756327
A,ses-1,0.950221627290494,-0.4476742312523578,1.3978958585428518
A,ses-1,0.8334868128563822,-0.4476742312523578,1.28116104410874
A,ses-1,0.727217288586471,-0.37290452861397116,1.100121817200442
A,ses-1,-0.1135260101838168,-0.5829717884075379,0.46944577822372113
A,ses-1,0.010668109303410667,-0.5829717884075379,0.5936398977109486
A,ses-1,0.8422378606656341,0.26797863685793644,0.5742592238076977
A,ses-1,-0.36146538644719706,-0.6185764087115341,0.257111022264337
A,ses-1,-0.1926319725721366,0.3035832571619326,-0.4962152297340692
A,ses-1,-0.21162675623716937,0.26797863685793644,-0.4796053930951058
A,ses-1,-0.6446117644301249,-0.6185764087115341,-0.02603535571859086
A,ses-1,-2.0481781318827172,-0.6185764087115341,-1.4296017231711833
A,ses-1,-1.0310258523721276,-0.5010811617083513,-0.5299446906637765
A,ses-1,-0.4284276676483778,0.40327619401311665,-0.8317038616614945
A,ses-1,-2.331436902104684,0.32138556731392853,-2.6528224694186124
A,ses-1,-1.8453159300416448,-0.5544880921643419,-1.2908278378773028
A,ses-1,-1.520877036277202,-0.6185764087115341,-0.9023006275656679
A,ses-1,-0.11838274450882191,-0.6185764087115341,0.5001936642027122
A,ses-1,1.2981765317798706,0.26797863685793644,1.0301978949219341
A,ses-1,-0.004783997316317401,-0.6185764087115341,0.6137924113952167
A,ses-1,-1.0238393762144646,-0.5794113263771393,-0.44442804983732526
A,ses-1,-1.789325155469227,-0.5794113263771393,-1.209913829092088
A,ses-1,1.11278146227552,0.19168302192080636,0.9210984403547138
A,ses-1,0.9828977501531576,0.19168302192080636,0.7912147282323513
A,ses-1,-0.6379103760018292,-0.5544880921643419,-0.08342228383748723
A,ses-1,-0.32718667924801237,0.26797863685793644,-0.5951653161059488
A,ses-1,0.23704859478184653,0.303583257161934,-0.0665346623800875
A,ses-1,1.2900388394171394,0.303583257161934,0.9864555822552055
A,ses-1,1.06593090385898,-0.5438067060731461,1.609737609932126
A,ses-1,0.5630950092570051,-0.4476742312523578,1.010769240509363
A,ses-1,0.5173833981223525,-0.6185764087115341,1.1359598068338865
A,ses-1,-0.12863963537046513,-0.5544880921643419,0.4258484567938768
A,ses-1,0.8556104954782767,-0.5544880921643419,1.4100985876426186
A,ses-1,-0.5234412075904674,-0.6719833391675262,0.14854213157705876
A,ses-1,-1.3581302883170956,-0.6719833391675262,-0.6861469491495695
A,ses-1,0.6050489742337182,0.1382760914648143,0.46677288276890383
A,ses-1,2.2265686609176973,1.3183149358257817,0.9082537250919157
