group,cond,RQI,Phi_z,Syn_z
A,awake,1.4890709464314695,0.95197584611149,0.5370951003199794
A,awake,1.3352884463661812,0.49886695060514075,0.8364214957610405
A,awake,-1.2359158961463992,-1.6927005643949544,0.4567846682485553
A,awake,-1.1343243811109296,-1.5632408799645723,0.42891649885364275
A,awake,-1.0040702517535316,-1.3644277931607693,0.3603575414072377
A,awake,-1.024394850963288,-0.5368105248379454,-0.48758432612534264
A,awake,-2.970128994661838,-2.7607429609456404,-0.2093860337161979
A,awake,0.1623401703040751,0.6560679959848955,-0.4937278256808204
A,awake,1.1757368627690161,0.609832394402615,0.5659044683664011
A,awake,-1.887964804024468,-2.127315219268392,0.2393504152439241
A,awake,-2.167547823341206,-1.7389361659772367,-0.42861165736396944
A,awake,-0.5630436363613919,-0.5463878994514131,-0.01665573690997881
A,awake,1.4087752792894608,0.7762805600988237,0.6324947191906372
A,awake,0.8814369835912861,0.48037270997222925,0.4010642736190568
A,awake,-1.2372774573552463,-1.5493701994898932,0.31209274213464683
A,awake,-0.6174436410451994,-1.4337811955341901,0.8163375544889907
A,awake,0.4656822644387285,0.609832394402615,-0.14415012996388651
A,awake,-0.6021334426880767,-0.5645518857873109,-0.037581556900765804
A,awake,1.2366256089504066,0.6468208756684398,0.5898047332819669
A,awake,1.398337478135859,0.6930564772507203,0.7052810008851387
A,awake,1.3323125817473098,0.799398360889964,0.532914220857346
A,awake,0.40133058729837406,-0.48595136309744175,0.8872819503958158
A,awake,0.4904351592649658,-0.037466027749310134,0.5279011870142759
A,awake,0.8198864432346543,-0.0004775464834909045,0.8203639897181452
A,awake,1.8663772707451958,0.7392920788329971,1.1270851919121987
A,awake,1.0251978925831646,0.8918695640545231,0.13332832852864146
A,awake,1.3007742868846086,0.9288580453203479,0.37191624156426073
A,awake,1.4016026091889393,0.6699386764595783,0.7316639327293609
A,awake,1.1486906372559003,0.6976800374089455,0.4510105998469547
A,awake,0.9599617381859123,0.036510934782337565,0.9234508034035748
A,awake,1.575573465493401,0.5404789920291925,1.0350944734642085
A,awake,1.246769026554718,0.5404789920291925,0.7062900345255255
A,awake,0.813581973533736,0.5173611912380559,0.29622078229568
A,awake,-0.008590431988279912,0.3046774239595648,-0.31326785594784473
A,awake,-0.00981671449930413,-0.24717750635465013,0.237360791855346
A,awake,0.44878937909276595,0.614455954560842,-0.16566657546807606
A,awake,0.48324135918709815,0.6930564772507185,-0.20981511806362035
A,awake,0.690717983206008,0.5404789920291925,0.15023899117681552
A,awake,-0.7572980954518687,-0.45358644198983833,-0.3037116534620304
A,awake,1.1539361755088886,0.9889643273773148,0.16497184813157376
A,awake,1.4015920804426687,0.6005852740861575,0.8010068063565112
A,awake,0.6325969982158028,0.6976800374089472,-0.0650830391931444
A,awake,0.48171997279784173,0.4110193075988085,0.07070066519903322
A,awake,-0.5798020933414171,-1.4337811955341884,0.8539791021927713
A,awake,-0.5218896143119145,-1.563240879964574,1.0413512656526596
A,awake,2.431238136119955,1.8766878777571092,0.5545502583628454
A,awake,0.04341504759722137,-0.5737990061037684,0.6172140537009898
A,awake,0.7427817296409713,0.5034905107633677,0.2392912188776036
A,awake,0.6705623225330894,0.3581786200762041,0.3123837024568854
A,awake,1.036097706315298,0.7624098796241392,0.2736878266911588
A,awake,0.9355237486999093,0.7300449585165433,0.20547879018336607
A,awake,0.016376442991857698,-0.9390602586037836,0.9554367015956413
A,awake,1.4696668757162816,0.8225161616811043,0.6471507140351773
A,awake,2.065337380921638,0.6699386764595783,1.39539870446206
A,awake,1.5102870788219769,0.6329501951937535,0.8773368836282234
A,awake,0.14307841098354745,0.6468208756684379,-0.5037424646848905
A,awake,0.5030536658457114,0.6329501951937572,-0.12989652934804574
A,awake,1.3508372356967522,0.6560679959848955,0.6947692397118566
A,awake,0.9185435688750465,0.517361191238054,0.40118237763699255
A,awake,-3.0536169543826603,-2.8439670437937474,-0.20964991058891286
A,awake,-0.9729404087695281,-1.6094764815468565,0.6365360727773284
A,awake,1.316129496029304,0.517361191238054,0.7987683047912498
A,awake,1.2706589846252294,0.6329501951937535,0.6377087894314758
A,awake,-1.5045289881097204,-1.5632408799645705,0.0587118918548502
A,awake,0.811147065503669,0.8040219210481928,0.007125144455476234
A,awake,0.42840471475028397,1.0028350078519956,-0.5744302931017117
A,awake,1.4643729646008259,2.0801245247191336,-0.6157515601183077
A,awake,1.1797019433762865,0.8826224437380693,0.29707949963821734
A,awake,1.4110303408305418,0.8225161616811043,0.5885141791494376
A,awake,-0.3092347529743833,-0.4813278029392037,0.1720930499648204
A,awake,0.9825193015561656,0.5312318717127349,0.45128742984343073
A,awake,0.6216462693376619,0.457254909181089,0.1643913601565728
A,awake,1.1464859375839118,0.6237030748772996,0.5227828627066122
A,awake,1.4995882510869158,0.7161742780418587,0.7834139730450571
A,awake,-0.13822972059915117,-0.8789539765468223,0.7407242559476711
A,awake,1.0775070818289219,0.5635967928203327,0.5139102890085891
A,awake,0.6773781849064854,0.6699386764595783,0.00743950844690709
A,awake,0.08913551042911999,0.5867145936114766,-0.4975790831823566
A,awake,0.18044445536596093,-0.4350922013569269,0.6155366567228878
A,awake,-1.7811121983143234,-0.6200346076860489,-1.1610775906282746
A,awake,0.15703742203970833,0.5034905107633714,-0.34645308872366304
A,awake,0.5830926545646496,0.5635967928203327,0.01949586174431696
A,awake,0.7320895184683756,0.5404789920291906,0.19161052643918494
A,awake,0.6774128701100618,0.37403082633298373,0.30338204377707806
A,awake,1.0380976874781154,0.5867145936114729,0.45138309386664255
A,awake,-0.40164184832088984,-0.5229398443632572,0.12129799604236739
A,awake,0.14274760053941715,-0.3287503177176814,0.4714979182570985
A,awake,1.780370052621657,0.5635967928203327,1.2167732598013243
A,awake,-1.3883352604325623,-1.526252398698751,0.13791713826618873
A,awake,-0.8776705889548188,-0.902071777337957,0.024401188383138234
A,awake,1.3927648264292705,0.5266083115545098,0.8661565148747605
A,awake,1.329306790795283,0.7161742780418606,0.6131325127534224
A,awake,1.3676293739640457,0.6930564772507185,0.6745728967133272
A,awake,0.7755231221936977,0.48037270997222925,0.29515041222146843
