group,cond,RQI,Phi_z,Syn_z
A,ses-1,-0.8033208724199343,-0.870120192978693,0.06679932055875866
A,ses-1,-1.5901798988092257,-0.8973323902718511,-0.6928475085373745
A,ses-1,-0.8821002326038037,-0.2877791709051095,-0.5943210616986941
A,ses-1,-1.6962425427976147,-0.2877791709051095,-1.4084633718925053
A,ses-1,-1.3699764221780313,-0.20342135929632138,-1.1665550628817098
A,ses-1,-1.5657754402723927,-1.1177511883464293,-0.4480242519259634
A,ses-1,-1.816069044115923,-0.9245445875650091,-0.8915244565509138
A,ses-1,-0.5753903842451447,0.1122401293043165,-0.6876305135494611
A,ses-1,0.6549150416567124,0.21020403955968367,0.4447110020970288
A,ses-1,0.6322903656632196,-0.46193723358132155,1.0942275992445412
A,ses-1,0.041750567599053934,-0.1843728211911099,0.22612338879016383
A,ses-1,0.1141499053684163,-0.18437282119110882,0.2985227265595251
A,ses-1,-0.01018369865862731,-0.22519111713084802,0.2150074184722207
A,ses-1,-1.8436231814083546,-0.48098577168653195,-1.3626374097218226
A,ses-1,-2.3464656196491216,-1.0143448386324296,-1.3321207810166922
A,ses-1,-0.47947069424088373,-0.1843728211911099,-0.2950978730497738
A,ses-1,-0.1545923288286052,-0.12994842660479278,-0.024643902223812447
A,ses-1,0.3867093834190418,-0.16532428308589842,0.5520336665049402
A,ses-1,1.484495191636837,-0.11634232795821375,1.6008375195950506
A,ses-1,0.9033135526402166,-0.1843728211911099,1.0876863738313265
A,ses-1,0.4686484314766898,-0.21158501848426794,0.6802334499609577
A,ses-1,0.8272898521759086,-0.21158501848426683,1.0388748706601754
A,ses-1,1.2123582290152572,-0.1843728211911099,1.3967310502063672
A,ses-1,0.20745044508982158,0.2782345327925798,-0.07078408770275822
A,ses-1,-0.4976342871697267,-0.34220356549142666,-0.15543072167830005
A,ses-1,-1.3314913361415814,-0.23879721577742596,-1.0926941203641554
A,ses-1,-0.14441986914651267,-0.1843728211911099,0.03995295204459722
A,ses-1,0.764115434589662,0.2374162368528406,0.5266991977368214
A,ses-1,-0.17306249346629393,-0.14199954254890038,-0.031062950917393545
A,ses-1,-0.9394314030328543,-1.0143448386324307,0.0749134355995764
A,ses-1,-0.8068814260396866,-0.8565140943321151,0.04963266829242855
A,ses-1,-1.2665826182577509,-0.9517567848581661,-0.31482583339958486
A,ses-1,0.38029827097418045,-0.19797891983768892,0.5782771908118693
A,ses-1,0.47809707375758914,-0.10273622931163474,0.5808333030692239
A,ses-1,-1.571820402622353,-0.11634232795821375,-1.4554780746641394
A,ses-1,-2.162930393050137,-0.266009413070584,-1.8969209799795532
A,ses-1,-1.827090123753179,-0.910938488918429,-0.9161516348347499
A,ses-1,-1.1120010913932126,-0.8701201929786941,-0.24188089841451835
A,ses-1,-1.0344214287601705,0.3680347838599993,-1.4024562126201698
A,ses-1,-1.311253059537375,-0.041314412564215905,-1.269938646973159
A,ses-1,-1.2382263614262548,-1.7762863628408545,0.5380600014145998
A,ses-1,0.12253958358685657,-1.0143448386324296,1.1368844222192862
A,ses-1,-0.06948397449533572,-0.842907995685535,0.7734240211901993
A,ses-1,-0.8037659014834981,-1.0143448386324307,0.21057893714893255
A,ses-1,-1.4311079258117803,0.1122401293043165,-1.5433480551160967
A,ses-1,-0.11239889674469028,-0.48098577168653195,0.36858687494184167
A,ses-1,-0.3421303778120139,-0.2877791709051095,-0.05435120690690438
A,ses-1,0.12215851798316557,-0.32859746684484875,0.4507559848280143
A,ses-1,-0.05341568871589947,-0.23879721577742596,0.1853815270615265
A,ses-1,-0.939778169709127,-0.23879721577742596,-0.700980953931701
A,ses-1,-0.030450165679547087,-0.21158501848426683,0.18113485280471975
A,ses-1,0.15517310330413148,-0.31499136819826756,0.47016447150239904
A,ses-1,0.7766326077530556,-1.139520946180957,1.9161535539340127
A,ses-1,0.7782267771810669,-1.0225084978203784,1.8007352750014454
A,ses-1,1.0781983637164183,-1.1476846053689047,2.225882969085323
A,ses-1,-0.5248995853871611,-0.37213698251389987,-0.15276260287326118
A,ses-1,-2.160541242528037,-1.082375331865326,-1.0781659106627113
A,ses-1,-1.810907721422343,-0.870120192978693,-0.94078752844365
A,ses-1,-0.028203775915829316,-0.10817866877026722,0.0799748928544379
A,ses-1,-1.3276302843633259,-1.0143448386324307,-0.3132854457308951
A,ses-1,-2.809338731958878,-1.2374848564363243,-1.5718538755225537
A,ses-1,-1.637933652823635,-1.0143448386324307,-0.6235888141912043
A,ses-1,-2.386782041305376,-1.1177511883464293,-1.2690308529589467
A,ses-1,-3.042161609545521,-1.1830604618500093,-1.8591011476955113
A,ses-1,0.020873906757192695,-0.24696087496537467,0.26783478172256736
A,ses-1,-2.404011602064665,-2.1354873671105423,-0.2685242349541225
A,ses-1,-2.0591885157913823,-2.2171239589900162,0.15793544319863392
A,ses-1,-1.3774172037826036,-1.0143448386324307,-0.3630723651501729
A,ses-1,-1.4381454599984176,-2.380397142748966,0.9422516827505484
A,ses-1,-0.403401885354725,-1.4551824347815907,1.0517805494268657
A,ses-1,-1.3540886063890336,-1.5640312239542227,0.20994261756518912
A,ses-1,-1.1596940012336594,-1.1177511883464293,-0.04194281288723018
A,ses-1,-0.5466183208578488,-0.25784575388263525,-0.28877256697521353
A,ses-1,-0.16748901854371334,-1.1449633856395873,0.977474367095874
A,ses-1,-1.0822810190310268,-0.6769135921972663,-0.4053674268337604
A,ses-1,-0.500289753943063,-0.45377357439337285,-0.046516179549690125
A,ses-1,-0.6551851949059178,-0.31499136819826756,-0.34019382670765014
A,ses-1,-0.6050707177291461,-0.2524033144240039,-0.35266740330514224
A,ses-1,-0.30812219709636973,-0.27417307225852944,-0.033949124837840274
A,ses-1,0.47237465911506554,-0.32859746684484764,0.8009721259599132
A,ses-1,-0.08096951604235117,-0.31499136819826756,0.2340218521559164
A,ses-1,0.26510626856793457,0.1122401293043165,0.15286613926361808
A,ses-1,-0.8343485645042342,-0.8701201929786941,0.03577162847445993
A,ses-1,-0.8179185880155729,-0.21158501848426794,-0.606333569531305
B,ses-2,0.5956796860854574,1.3573925283041095,-0.7617128422186521
B,ses-2,-0.149142580346867,0.9779767489023653,-1.1271193292492323
B,ses-2,-4.472147599165694,-1.9994263806447512,-2.4727212185209426
B,ses-2,-0.016840140959906824,1.3084105731764248,-1.3252507141363317
B,ses-2,0.17949198035294778,0.3190528287323158,-0.139560848379368
B,ses-2,-0.04621971260779112,0.3190528287323158,-0.3652725413401069
B,ses-2,-0.5054267863042445,-1.4143641388418524,0.9089373525376079
B,ses-2,2.2479266159142504,0.7952662813625856,1.4526603345516649
B,ses-2,1.1988992039248219,0.7979875010918985,0.4009117028329233
B,ses-2,1.5579489654526641,1.0292911780837397,0.5286577873689245
B,ses-2,1.6487489500087815,0.8170360391971111,0.8317129108116704
B,ses-2,2.9056853601667854,1.59530488178143,1.3103804783853554
B,ses-2,-0.8745035205063043,-1.5449826858490112,0.6704791653427069
B,ses-2,0.6517637916695029,1.4918985320674305,-0.8401347403979276
B,ses-2,1.4570457387571962,1.5953048817814333,-0.1382591430242371
B,ses-2,-1.0487464391893229,-1.4143641388418524,0.3656176996525295
B,ses-2,1.0714446653904661,0.37075600358931665,0.7006886618011494
B,ses-2,-0.8799475433188613,-0.27417307225853377,-0.6057744710603276
B,ses-2,-0.2365414056218113,-0.24696087496537358,0.010419469343562282
B,ses-2,2.2788375441075264,1.0156850794371628,1.2631524646703636
B,ses-2,0.6719305912543456,0.3734772233186329,0.2984533679357127
B,ses-2,-0.03637944438040436,-0.252403314424005,0.21602387004360063
B,ses-2,2.313898785596116,0.8088723800091613,1.5050264055869547
B,ses-2,2.1236067759577826,0.8088723800091613,1.3147343959486213
B,ses-2,1.221741030491284,0.9694243440387933,0.2523166864524906
B,ses-2,2.533613420108697,1.5451566896268993,0.9884567304817978
B,ses-2,2.847296125040467,1.5451566896268993,1.3021394354135676
B,ses-2,0.10706890168013994,-0.9816902018806414,1.0887591035607813
B,ses-2,0.030128388572490672,-0.3449247852207407,0.3750531737932314
B,ses-2,1.5972754197470558,1.5451566896268984,0.05211873012015737
B,ses-2,1.964525952228323,1.56420522773211,0.40032072449621314
B,ses-2,1.8770822309060495,1.6089109804280113,0.2681712504780383
B,ses-2,-0.05305953260796581,-0.27417307225853377,0.22111353965056796
B,ses-2,-0.5727062686338609,-0.24696087496537467,-0.32574539366848626
B,ses-2,0.7731639969900097,0.22381013820626267,0.5493538587837471
B,ses-2,-0.3435750773316983,0.06209193714978264,-0.4056670144814809
B,ses-2,-1.2245733786981026,0.7315119905614728,-1.9560853692595752
B,ses-2,0.7551543226582191,0.9612606848508489,-0.20610636219262973
B,ses-2,2.8138009081525777,1.728644648517905,1.0851562596346727
B,ses-2,0.8560737829674538,0.4306228376342652,0.4254509453331887
B,ses-2,2.42147676545947,1.0864367923993763,1.3350399730600941
B,ses-2,1.014192177330199,0.8388057970316356,0.17538638029856335
B,ses-2,-1.2215059566621882,-0.24696087496537467,-0.9745450816968136
B,ses-2,-1.41068371638604,-0.4837069914158482,-0.9269767249701918
B,ses-2,0.17815201825653706,0.41701673898768293,-0.23886472073114587
B,ses-2,0.4011697177720933,0.4034106403411028,-0.0022409225690094574
B,ses-2,-1.0128216815669222,-1.3544973047969073,0.3416756232299851
B,ses-2,-0.564095576965663,-1.0089023991737984,0.44480682220813533
B,ses-2,1.303713458235535,0.3217740484616298,0.981939409773905
B,ses-2,2.211615933579096,0.9204423889111119,1.291173544667984
B,ses-2,0.6259171773882103,0.1693857436199477,0.4565314337682626
B,ses-2,0.03462427702339832,0.9122787297231632,-0.8776544526997648
B,ses-2,-0.24110778150956846,0.9204423889111119,-1.1615501704206803
B,ses-2,-0.9439915863144996,0.24285867631147198,-1.1868502626259716
B,ses-2,-0.377214866652717,0.32177404846163093,-0.6989889151143479
B,ses-2,1.1603158980532227,0.2918406314391567,0.8684752666140659
B,ses-2,0.44347640832902263,0.3761984430479437,0.06727796528107895
B,ses-2,-1.886800618784088,-1.0633267937601176,-0.8234738250239703
B,ses-2,-1.1701525159771353,-1.0089023991737993,-0.1612501168033361
B,ses-2,0.356207476632904,0.24285867631147198,0.11334880032143202
B,ses-2,1.0315501632539166,1.0048002005199,0.02674996273401666
B,ses-2,0.4001729203616668,-0.3013852695516907,0.7015581899133575
B,ses-2,1.8301204281397088,1.328625348308479,0.5014950798312299
B,ses-2,1.9597714242800321,1.9490634465924843,0.010707977687547903
B,ses-2,-0.9975154869521232,1.086436792399373,-2.083952279351496
B,ses-2,-1.4920073849468847,-0.24696087496537467,-1.24504650998151
B,ses-2,-1.1756198859252116,-0.856514094332114,-0.31910579159309754
B,ses-2,-1.1277604709401605,-0.30138526955168854,-0.8263752013884719
B,ses-2,-1.5082087154862074,-0.9272658072943253,-0.5809429081918822
B,ses-2,-0.1738976248806864,-0.21974867767221556,0.04585105279152916
B,ses-2,-0.974165530500753,-0.5925557805884792,-0.38160974991227387
B,ses-2,-0.45181200607267247,-0.3558096641380057,-0.0960023419346668
B,ses-2,1.0939176358782898,-0.18437282119111098,1.278290457069401
B,ses-2,1.2973115082935756,0.9748667834974246,0.3224447247961509
B,ses-2,0.839013753059176,0.1693857436199477,0.6696280094392283
B,ses-2,1.7420459141066833,0.1693857436199477,1.5726601704867356
B,ses-2,1.2614829541386205,-0.24696087496537467,1.5084438291039952
B,ses-2,-0.3473242738908404,-1.0633267937601165,0.7160025198692761
B,ses-2,0.12877349882548164,0.14217354632679077,-0.013400047501309133
B,ses-2,-1.584095684338469,-0.5517374846487411,-1.032358199689728
B,ses-2,-1.1479374990708575,-0.40207039953637413,-0.7458670995344834
B,ses-2,1.4093882146688632,0.2918406314391567,1.1175475832297066
B,ses-2,0.684699173941244,0.1693857436199477,0.5153134303212963
B,ses-2,-1.162925004660109,-0.9599204440461159,-0.20300456061399305
B,ses-2,-0.7928938480675951,-0.24696087496537467,-0.5459329731022204
B,ses-2,1.9577103970590755,1.0048002005199,0.9529101965391754
B,ses-2,1.4863768608505612,1.2007280210306366,0.28564883981992467
B,ses-2,0.161308664729736,0.2374162368528406,-0.0761075721231046
B,ses-2,-1.3699234974487264,-0.7204531078663228,-0.6494703895824037
B,ses-2,-0.09443304821746934,0.898672631076583,-0.9931056792940524
B,ses-2,1.115851562780147,0.8850665324300073,0.23078503035013984
B,ses-2,0.4262187328488103,0.8524118956782157,-0.42619316282940545
