group,cond,RQI,Phi_z,Syn_z
A,awake,-0.8728713053731048,0.18149370258386494,-1.0543650079569697
A,awake,1.1271532428458761,1.7372704566461195,-0.6101172138002434
A,awake,-0.16717021019019912,0.11617483123010797,-0.2833450414203071
A,awake,0.5237651146894712,0.09836059358818287,0.42540452110128835
A,awake,-0.08214272346267154,0.003351326164521471,-0.08549404962719301
A,awake,-1.571903227349217,-1.0425989125261708,-0.5293043148230463
A,awake,-2.091805459239106,-1.452326378290659,-0.6394790809484471
A,awake,-0.21262912413438928,0.056794039090325224,-0.2694231632247145
A,awake,1.001337163281498,1.4997472880870004,-0.4984101248055025
A,awake,0.9673093506171495,0.37151223743115924,0.5957971131859903
A,awake,-0.10427643811217902,1.6125707931525821,-1.7168472312647611
A,awake,1.5666392484731668,1.9213509122794301,-0.35471166380626323
A,awake,1.358793106683727,1.4522426543751685,-0.0934495476914414
A,awake,0.46279909504636363,0.22306025708170835,0.23973883796465528
A,awake,0.6374345034792259,1.8025893279998741,-1.1651548245206482
A,awake,1.7668979454429867,1.8619701201396568,-0.09507217469666998
A,awake,-0.4140264799072538,-0.007676535232862988,-0.4063499446743908
A,awake,-0.4112995150318113,0.2824410492214887,-0.6937405642533
A,awake,-1.4284842997330598,0.3358837621472901,-1.76436806188035
A,awake,-0.14152106006283455,0.23493641550966393,-0.3764574755724985
A,awake,-0.37979397195097314,0.20524601943977377,-0.5850399913907469
A,awake,1.474314531471908,1.6660135060783836,-0.19169897460647556
A,awake,-1.09554068944457,-0.962858991652759,-0.13268169779181102
A,awake,-0.4672595810467698,-1.0400540214344716,0.5727944403877018
A,awake,0.5421865214905472,0.0924225143741944,0.44976400711635284
A,awake,-0.40302513338500484,-0.565855981346795,0.1628308479617902
A,awake,0.5288910433499964,0.11617483123010797,0.4127162121198884
A,awake,2.102764948882416,1.867908199353631,0.23485674952878458
A,awake,0.5118716199732153,0.003351326164521471,0.5085202938086938
A,awake,0.31278914883412634,-0.2460480008225532,0.5588371496566795
A,awake,-0.0501558581219904,-0.15612851558231627,0.10597265746032587
A,awake,0.17644080643818819,0.038979801448395385,0.1374610049897928
A,awake,0.033340202514065664,0.3418218413612715,-0.3084816388472058
A,awake,-0.6036698259508075,0.22306025708170596,-0.8267300830325135
A,awake,-0.198199727623952,0.0924225143741944,-0.2906222419981464
A,awake,-0.19743683666342127,-0.31136687217631254,0.11393003551289127
A,awake,2.0267659766146044,1.755084694288047,0.27168128232655736
A,awake,2.132191823802245,1.9213509122794301,0.2108409115228145
A,awake,-0.7785832182809393,-0.31136687217631254,-0.46721634610462676
A,awake,-1.7570055561009248,-1.5252799229195397,-0.23172563318138495
A,awake,-1.491379806473562,-1.3980353683342936,-0.09334443813926836
A,awake,-3.686592375050103,-2.251422181085997,-1.4351701939641057
A,awake,0.1702780526226152,1.0230043569076153,-0.8527263042850001
A,awake,1.3952555706730647,1.9807317044192128,-0.585476133746148
A,awake,-1.3159591383238076,-0.04415330754729855,-1.271805830776509
A,awake,-0.8873437119297326,-0.10353409968707891,-0.7838096122426537
A,awake,-0.380670352257661,-0.07384370361718873,-0.30682664864047227
A,awake,-1.436579343565658,0.1221129104440822,-1.55869225400974
A,awake,1.5020405822092433,1.7491466150740727,-0.24710603286482938
A,awake,1.3158023707064157,1.7491466150740727,-0.43334424436765695
A,awake,-0.62263475796023,-0.222295683966642,-0.400339073993588
A,awake,-0.14628295729023286,-0.10353409968707891,-0.04274885760315394
A,awake,1.199826679571458,1.9510413083493225,-0.7512146287778645
A,awake,-0.8099437749356992,0.3299456829333111,-1.1398894578690104
A,awake,-0.43857921472935607,0.40120263350104707,-0.8397818482304031
A,awake,-0.2900204965982246,0.22306025708170596,-0.5130807536799306
A,awake,-1.3443770946490847,0.22306025708170596,-1.5674373517307907
A,awake,-0.8268494719646886,-0.020400990691389724,-0.8064484812732989
A,awake,0.1162867507139955,-0.2460480008225532,0.3623347515365487
A,awake,-0.284604608623364,0.17555562336988834,-0.46016023199325234
A,awake,0.9312917501339064,0.7456112279117784,0.18568052222212805
A,awake,0.47345125474031347,0.11617483123010797,0.3572764235102055
A,awake,-2.151552779278281,-0.4292801594252998,-1.7222726198529814
A,awake,-1.0366374582480085,-0.5234411298183829,-0.5131963284296256
A,awake,2.3740543559233402,2.556725388175075,-0.18267103225173448
A,awake,-0.9426066092320382,0.17555562336988834,-1.1181622326019265
A,awake,-2.4405104820303145,-0.04415330754729855,-2.396357174483016
A,awake,0.19018295096901994,0.5971592475623299,-0.4069762965933099
A,awake,1.4196124994309254,0.8703108914053134,0.5493016080256121
A,awake,0.3095500271742645,0.08139465297680519,0.2281553741974593
A,awake,0.4443666078243356,0.08139465297680519,0.3629719548475304
A,awake,-1.7772217358258375,-1.0179982986397003,-0.7592234371861373
A,awake,1.0727691006327942,0.1518033065139724,0.9209657941188218
A,awake,0.0025629052793383345,-0.3232430306042682,0.3258059358836065
A,awake,-0.07439795648999137,0.20524601943978088,-0.27964397592977225
A,awake,-0.28069892115610245,0.17555562336988834,-0.4562545445259908
A,awake,0.15071158965642573,0.17555562336988834,-0.02484403371346262
A,awake,-0.628349147383666,0.038979801448395385,-0.6673289488320614
A,awake,0.17923573209010646,0.7990539408375774,-0.619818208747471
A,awake,-0.6999646178987704,0.6624781189160844,-1.3624427368148548
A,awake,0.9648547868794984,0.4783976632827668,0.48645712359673166
A,awake,1.1228978560474778,0.870310891405311,0.25258696464216673
A,awake,0.4066493145764469,0.870310891405311,-0.46366157682886416
A,awake,0.8827515273296072,0.508088059352657,0.37466346797695016
A,awake,0.8823790277041779,0.3358837621472925,0.5464952655568854
