group,cond,RQI,Phi_z,Syn_z
A,ses-1,-3.7660778704443976,-4.2539466810361395,0.48786881059174175
A,ses-1,1.6677642499319463,1.063958296283005,0.6038059536489414
A,ses-1,0.98587024693318,0.6664860170503951,0.3193842298827849
A,ses-1,0.9925357732494982,0.5979563137344268,0.39457945951507134
A,ses-1,0.7395323027194618,0.6801919577135854,0.05934034500587638
A,ses-1,-1.0603148598563918,-1.6817984832434567,0.6214836233870648
A,ses-1,-0.987765128893309,-1.485346667071014,0.497581538177705
A,ses-1,0.5932055413712375,0.12542769277479673,0.4677778485964408
A,ses-1,1.0905820774786408,0.4928774353166103,0.5977046421620306
A,ses-1,1.365359966314723,0.7258784265908994,0.6394815397238235
A,ses-1,0.025085871422358463,0.5065833759798007,-0.4814975045574423
A,ses-1,0.6124983743538347,0.5065833759798007,0.10591499837403398
A,ses-1,2.0259045189673257,1.5847840414843721,0.44112047748295347
A,ses-1,1.0376600617943172,0.6207995481730829,0.4168605136212344
A,ses-1,0.6310644266849897,0.08692052614963948,0.5441439005353502
A,ses-1,1.1111064821987433,0.597956313734425,0.5131501684643183
A,ses-1,1.2087314808204628,0.8629378332228341,0.3457936475976286
A,ses-1,0.7299927389198926,0.5065833759798007,0.22340936294009187
A,ses-1,0.9226029097402504,0.5065833759798007,0.41601953376044964
A,ses-1,1.156125806375972,0.23050657119262055,0.9256192351833515
A,ses-1,1.57439961134151,0.5522698448571147,1.0221297664843951
A,ses-1,1.490572015934144,0.5751130792957708,0.9154589366383733
A,ses-1,1.7952523724481935,0.7487216610295555,1.046530711418638
A,ses-1,1.628779780650833,0.7487216610295555,0.8800581196212777
A,ses-1,0.5590208949608029,0.4471909664392945,0.1118299285215083
A,ses-1,0.08575362540892112,0.24617050337912175,-0.16041687797020063
A,ses-1,0.9804520742866405,0.7395843672540916,0.24086770703254895
A,ses-1,0.6624070232228141,0.7258784265908976,-0.06347140336808359
A,ses-1,0.27373381854739054,0.5751130792957708,-0.3013792607483803
A,ses-1,0.8075020018236955,0.6070936075098889,0.2004083943138065
A,ses-1,1.4063711162884243,0.675623310825859,0.7307478054625652
A,ses-1,0.944944113449087,0.4928774353166103,0.4520666781324767
A,ses-1,0.4817828708004003,0.36495532246013773,0.11682754834026252
A,ses-1,-0.006391153397593219,0.6664860170503951,-0.6728771704479883
A,ses-1,0.5121947190060534,0.6664860170503951,-0.1542912980443417
A,ses-1,0.49310770486638,0.3949778591509396,0.0981298457154404
A,ses-1,0.9468205696354353,0.32644815583497133,0.6203724138004639
A,ses-1,1.6285966071038314,0.4178210935895957,1.2107755135142357
A,ses-1,1.7542418770277666,0.46089690710249404,1.2933449699252726
A,ses-1,1.536937563939955,0.6436427826117372,0.8932947813282177
A,ses-1,0.05750686088493684,-0.3980087077909823,0.45551556867591914
A,ses-1,0.6977577920726876,-0.15587042274122748,0.853628214813915
A,ses-1,0.654587221694406,-0.04165425054795255,0.6962414722423586
A,ses-1,1.0803976739907735,-0.041654250547947066,1.1220519245387206
A,ses-1,1.2323765515834029,0.5979563137344268,0.6344202378489759
A,ses-1,1.309429254092112,0.7487216610295537,0.5607075930625582
A,ses-1,0.6501162076165202,0.5065833759798007,0.1435328316367195
