group,cond,RQI,Phi_z,Syn_z
A,awake,0.24189960100224028,0.23943054107310224,0.0024690599291380434
A,awake,-0.7304201356597775,-1.0945772511186636,0.364157115458886
A,awake,-0.3260693255563653,-0.21087204836310133,-0.11519727719326396
A,awake,-0.3652887426569122,0.09441784278009042,-0.4597065854370026
A,awake,-0.775320818580144,-0.7593035313810512,-0.016017287199092737
A,awake,0.16793860083867945,0.27868209850580805,-0.11074349766712861
A,awake,-0.2759635554273652,-0.1650785646916305,-0.1108849907357347
A,awake,0.5240666967785168,0.6210429050020889,-0.09697620822357213
A,awake,0.845932040885991,0.6210429050020919,0.22488913588389914
A,awake,0.9729534393210377,0.6057784104449269,0.3671750288761109
A,awake,0.32810439160316646,0.11731458461582736,0.2107898069873391
A,awake,-1.0513103628449383,-1.2199641706953346,0.16865380785039624
A,awake,1.7684832688489163,1.5003868235984694,0.26809644525044696
A,awake,0.8485618508372976,0.01809536999429248,0.8304664808430051
A,awake,0.6754058858315524,0.23179829379452427,0.44360759203702804
A,awake,-0.16969686369476608,-0.30572997882545144,0.13603311513068536
A,awake,-0.7178125239712528,-0.35915570977550937,-0.35865681419574347
A,awake,1.1412249721986458,0.8881715597523786,0.2530534124462673
A,awake,-0.32446053935048313,-0.12691732829872848,-0.19754321105175468
A,awake,0.9499806474268391,0.29285627202316017,0.657124375403679
A,awake,0.5309255557614084,0.09441784278009042,0.43650771298131796
A,awake,-0.5514747368202377,-0.08003352358744467,-0.4714412132327931
A,awake,-0.5771434400317649,-0.9304839346292023,0.35334049459743744
A,awake,1.048295377223148,0.0867855955015033,0.9615097817216447
A,awake,1.1361183660916554,0.23943054107310224,0.8966878250185533
A,awake,0.3942045758841465,0.15547582100872634,0.23872875487542017
A,awake,2.609704070331029,2.185653597110962,0.4240504732200667
A,awake,1.8276299330720591,0.8881715597523847,0.9394583733196745
A,awake,-0.8049123376905865,-1.3071898538791007,0.5022775161885142
A,awake,0.7092851400125119,0.06388885366576637,0.6453962863467455
A,awake,-0.285119118386153,-0.9839096655792511,0.6987905471930981
A,awake,1.4468798609195508,0.4989269485448201,0.9479529123747308
A,awake,1.2632987046911903,0.4226044757590191,0.8406942289321713
A,awake,2.8040509965252296,2.4146210154683527,0.38942998105687704
A,awake,1.008228612302005,0.2775917774660012,0.7306368348360037
A,awake,0.9234161608718687,-0.4725490979144085,1.3959652587862772
