group,cond,RQI,Phi_z,Syn_z
A,ses-1,1.513169539131279,0.9330238859018278,0.5801456532294511
A,ses-1,0.055263285923106586,-1.0151961465887775,1.0704594325118841
A,ses-1,-0.839960796148849,-1.0683101060350855,0.2283493098862365
A,ses-1,0.5069356867655226,0.9160274188790106,-0.409091732113488
A,ses-1,-0.518772282818168,-1.0151961465887784,0.4964238637706104
A,ses-1,2.4096990608337925,0.9436466777910938,1.4660523830426986
A,ses-1,-0.021165413631891616,-1.0151961465887784,0.9940307329568868
A,ses-1,-0.5167159745696107,-1.0151961465887784,0.4984801720191677
A,ses-1,0.26040734313792624,-0.9939505628102542,1.2543579059481804
A,ses-1,0.1144278969703999,-0.9939505628102542,1.108378459780654
A,ses-1,-1.3681179431293664,-1.1214240654813943,-0.24669387764797215
A,ses-1,1.5805762773534615,1.0243798961494772,0.5561963812039843
A,ses-1,0.27370246175483626,-0.9174664612075685,1.1911689229624047
A,ses-1,-1.056794749519141,-1.1915344919505217,0.1347397424313808
A,ses-1,1.5055308681426811,0.9542694696803513,0.5512613984623297
A,ses-1,3.2071305819306364,1.350651361319666,1.8564792206109706
A,ses-1,1.7074670275499382,1.1518533988206208,0.5556136287293173
A,ses-1,1.7950318751904915,1.1518533988206208,0.6431784763698707
A,ses-1,1.4715073343689604,1.1518533988206208,0.3196539355483397
A,ses-1,0.1278432797574679,0.8947818351004879,-0.76693855534302
A,ses-1,-1.5891118367167,-1.1596661162827366,-0.4294457204339634
A,ses-1,-2.457721793647343,-0.9174664612075685,-1.540255332439774
A,ses-1,-1.225290394353948,0.9861378453481365,-2.2114282397020846
A,ses-1,-1.3136838060964968,-1.0470645222565629,-0.2666192838399339
A,ses-1,0.0710860121566772,-1.0151961465887775,1.0862821587454548
A,ses-1,-0.2439466283962829,-0.7772456082693123,0.5332989798730294
A,ses-1,0.4279163012172576,-0.416070684034414,0.8439869852516716
A,ses-1,1.433082346208465,1.2550462343163105,0.17803611189215457
A,ses-1,1.6917894942633018,1.358239069811996,0.33355042445130595
A,ses-1,0.21918927329580784,1.0031343123709588,-0.783945039075151
A,ses-1,-1.253028303931957,0.9330238859018313,-2.1860521898337884
A,ses-1,1.5487988307448846,1.1412306069313598,0.40756822381352464
A,ses-1,1.4247877104405804,1.4007302373690438,0.024057473071536564
A,ses-1,0.7410829672896502,0.9797641702145836,-0.23868120292493344
A,ses-1,0.9050708605104311,0.9521449113025038,-0.04707405079207269
A,ses-1,1.9562839607469225,0.9797641702145836,0.976519790532339
A,ses-1,-1.2444904478584236,0.9691413783253201,-2.2136318261837435
A,ses-1,-4.212974255887395,0.45074913412934586,-4.663723390016741
A,ses-1,-2.210632146857545,0.7515258987653042,-2.962158045622849
A,ses-1,0.08315858552473265,0.762148690654565,-0.6789901051298324
A,ses-1,1.047955413585348,-0.3098427651417957,1.3577981787271436
A,ses-1,1.77972671914402,1.0073834291266635,0.7723432900173567
A,ses-1,1.5251807902650039,0.9691413783253201,0.5560394119396838
A,ses-1,-0.016529577846791432,-0.32046555703105745,0.303935979184266
A,ses-1,0.7889617529806934,-0.32046555703105745,1.1094273100117509
A,ses-1,0.27245120509043574,-0.2716007143404533,0.544051919430889
A,ses-1,-0.47878783165755223,-0.1398780949136079,-0.33890973674394437
A,ses-1,0.21919613014354145,0.7314943483455524,-0.5122982182020109
A,ses-1,0.9890106141189896,1.1322771109104128,-0.1432664967914232
A,ses-1,-1.5001058434896999,-1.0151961465887784,-0.48490969690092156
A,ses-1,-1.1310572317032839,-1.3551254870451546,0.22406825534187058
A,ses-1,0.47912154070473056,-0.2503551305619298,0.7294766712666604
A,ses-1,1.509407417478425,1.5470212571011621,-0.03761383962273693
A,ses-1,0.9928044874273468,0.7409031068760416,0.2519013805513053
A,ses-1,1.9995694133726922,1.0774938555957894,0.9220755577769028
A,ses-1,-0.47910587021124795,-1.0470645222565629,0.5679586520453149
A,ses-1,-1.5124194067787902,-1.0151961465887775,-0.49722326019001273
A,ses-1,-1.1614495929008735,-1.0364417303673004,-0.12500786253357316
A,ses-1,2.7184980878054708,1.3124093105183237,1.4060887772871473
A,ses-1,2.4013809489908207,1.3124093105183237,1.0889716384724968
A,ses-1,2.016529757935552,0.9691413783253201,1.047388379610232
A,ses-1,1.1524443586906232,0.6292120378689428,0.5232323208216805
A,ses-1,1.6982685677105729,1.5958860997917612,0.10238246791881157
A,ses-1,-1.5154186585813714,-0.5138003694156215,-1.00161828916575
A,ses-1,-0.8777816094146087,-0.42669347592367574,-0.45108813349093296
A,ses-1,-1.2729177635966618,-1.0258189384780394,-0.24709882511862238
A,ses-1,-1.5012294212640507,-1.0258189384780394,-0.47541048278601133
A,ses-1,1.40657612753136,1.3169619356137217,0.0896141919176382
A,ses-1,1.2857956023934165,0.975363299289032,0.3104323031043846
A,ses-1,0.6300617840496631,0.4862596098734531,0.14380217417620994
A,ses-1,0.62953832287748,1.0519991550615622,-0.4224608321840821
A,ses-1,-0.6693298995184112,-1.0151961465887784,0.34586624707036734
A,ses-1,-0.6327628727578483,-1.1426696492599178,0.5099067765020695
A,ses-1,1.0070314683934893,-0.1717464705813931,1.1787779389748825
A,ses-1,2.102694780581265,1.1582270739541787,0.9444677066270862
A,ses-1,-0.20365330617317778,0.4862596098734523,-0.6899129160466301
A,ses-1,-2.0355545547322684,-1.0151961465887784,-1.0203584081434902
A,ses-1,-1.9564327294270618,-1.0258189384780394,-0.9306137909490223
A,ses-1,1.5494061964218895,1.4207617877887937,0.12864440863309584
A,ses-1,1.0578505049370397,1.0668710637065277,-0.009020558769488006
A,ses-1,0.5288329170183791,0.7867328661697113,-0.2578999491513322
A,ses-1,-0.20074045255161743,0.8058538915703846,-1.006594344122002
A,ses-1,-0.6928467285428721,0.5818647368768071,-1.2747114654196792
A,ses-1,-0.6134287347712165,-1.0258189384780394,0.4123902037068229
A,ses-1,-0.014906311482925538,-1.0151961465887784,1.000289835105853
A,ses-1,2.8607163108594014,1.0604973885729714,1.8002189222864302
A,ses-1,1.497276526847188,1.1688498658434388,0.32842666100374923
A,ses-1,0.1797799980210425,1.0243798961494772,-0.8445998981284347
A,ses-1,-0.6486682874298878,-0.4691846434807227,-0.17948364394916513
A,ses-1,1.0506648391359104,0.7928030329635751,0.2578618061723351
A,ses-1,0.47994891426484915,0.9648922615696147,-0.48494334730476557
A,ses-1,0.5891415818845123,0.9224010940125703,-0.333259512128058
A,ses-1,1.4799358729589251,1.1199850231528363,0.35995084980608877
A,ses-1,2.0160769699699395,1.098739439374312,0.9173375305956276
A,ses-1,2.201512229512247,0.7418136318951165,1.4596985976171306
A,ses-1,2.8406831187025245,1.190095449621964,1.6505876690805605
A,ses-1,3.0886663324536148,1.1794726577327006,1.9091936747209144
A,ses-1,3.0933875580932826,1.2155901501561885,1.877797407937094
A,ses-1,0.42055973052807616,-0.2503551305619298,0.670914861090006
A,ses-1,-1.5422367682991975,-0.3098427651417957,-1.2323940031574019
A,ses-1,-0.2057230770940638,0.7621486906545659,-0.9678717677486297
A,ses-1,-0.6316091182059165,-0.6433984304646151,0.011789312258698571
A,ses-1,1.0264139731844257,0.8565397842991456,0.16987418888528008
A,ses-1,0.29817298974458006,-0.9939505628102542,1.2921235525548342
A,ses-1,2.6231162051417423,1.0413763631723005,1.5817398419694417
A,ses-1,-0.07899857008347422,-1.0151961465887775,0.9361975765053033
A,ses-1,-0.04452809857709994,-1.0364417303673004,0.9919136317902004
A,ses-1,1.017457067869608,0.5994682205790145,0.4179888472905936
A,ses-1,-1.0713719325216242,-0.6646440142431386,-0.4067279182784857
A,ses-1,-0.5276292650736994,-0.7666228163800514,0.23899355130635191
A,ses-1,-0.5320094689198966,-1.0364417303673004,0.5044322614474037
A,ses-1,0.6458374439521871,0.4842868056654476,0.16155063828673955
A,ses-1,1.02762775004365,0.969141378325321,0.05848637171832893
A,ses-1,0.018862218210430548,-0.6540212223538768,0.6728834405643074
A,ses-1,0.017204576048432646,0.1618091947414296,-0.14460461869299696
A,ses-1,-0.15624152523135693,0.5255639398637202,-0.6818054650950771
A,ses-1,0.45239030260699553,0.41220357498831345,0.04018672761868209
A,ses-1,-0.3427456277474538,0.4862596098734531,-0.8290052376209069
A,ses-1,0.7034037620063989,0.7633627240133368,-0.05995896200693801
A,ses-1,0.1432191423352246,0.867162576188409,-0.7239434338531844
A,ses-1,-1.5764261156738373,-1.0470645222565629,-0.5293615934172744
A,ses-1,1.5984937284481,1.0456254799280043,0.5528682485200956
A,ses-1,0.7270501339280926,1.0073834291266635,-0.28033329519857086
A,ses-1,0.3675407823065029,1.0073834291266617,-0.6398426468201588
A,ses-1,1.3321192950262983,1.393142528876713,-0.061023233850414554
A,ses-1,0.9714938483401043,0.9372730026575349,0.03422084568256948
A,ses-1,-1.5069458192306744,-0.9939505628102542,-0.5129952564204203
A,ses-1,1.2246710132851768,0.6550102467428667,0.5696607665423102
A,ses-1,2.082686719777642,1.0604973885729705,1.0221893312046717
A,ses-1,1.5459730011644668,0.6419593881360606,0.9040136130284063
A,ses-1,0.4702840173461462,1.020130779393777,-0.5498467620476308
A,ses-1,0.3413663997248084,1.0286290129051878,-0.6872626131803794
A,ses-1,-0.24770512618237284,0.5466577694723992,-0.794362895654772
A,ses-1,-0.49631077110735944,0.5466577694723992,-1.0429685405797586
A,ses-1,1.4921229404110434,0.969141378325321,0.5229815620857224
A,ses-1,0.8462057650031467,1.45566524685351,-0.6094594818503634
A,ses-1,-0.5015369758658332,0.6031103206553314,-1.1046472965211647
A,ses-1,0.47549343719694037,0.9967606372374025,-0.5212672000404621
A,ses-1,1.723893015362321,0.9372730026575349,0.7866200127047861
A,ses-1,1.0726830994469905,1.3051251103656871,-0.23244201091869665
A,ses-1,0.5096885632413056,1.3940530538957931,-0.8843644906544875
A,ses-1,-0.09029066325155966,-0.9939505628102542,0.9036598995586945
A,ses-1,0.6647490377116272,-1.0151961465887775,1.6799451843004047
A,ses-1,0.2379323335235427,-0.9939505628102542,1.2318828963337969
A,ses-1,-0.3775375655912129,-0.9939505628102542,0.6164129972190413
A,ses-1,-0.40067284437848916,-0.685889598021662,0.2852167536431729
A,ses-1,-1.0808617916869614,-1.0151961465887784,-0.0656656450981829
A,ses-1,0.011998929455530938,-1.0470645222565629,1.0590634517120938
A,ses-1,1.8243422746213804,0.9521449113025029,0.8721973633188776
A,ses-1,1.5427796208778564,0.4862596098734531,1.0565200110044033
A,ses-1,0.26617365560238526,-0.6646440142431386,0.9308176698455238
A,ses-1,1.7831388910863952,0.9397516540983661,0.8433872369880291
A,ses-1,0.676283346641146,0.04920760071525159,0.6270757459258944
